country,continent,year,lifeExp,pop,gdpPercap
Tajikistan,Asia,2001,66.9,6233000,1081.0
Tajikistan,Asia,2002,67.4,6286000,1158.0
Tajikistan,Asia,2003,68.0,6337000,1250.0
Tajikistan,Asia,2004,68.4,6391000,1353.0
Tajikistan,Asia,2005,68.8,6453000,1413.0
Tajikistan,Asia,2006,69.0,6525000,1481.0
Tajikistan,Asia,2007,69.2,6604000,1563.0
Tajikistan,Asia,2008,69.5,6691000,1650.0
Tajikistan,Asia,2009,69.7,6783000,1679.0
Tajikistan,Asia,2010,69.9,6879000,1768.0
Tajikistan,Asia,2011,70.2,6977000,1854.0
Tajikistan,Asia,2012,70.4,7079000,1952.0
Tajikistan,Asia,2013,70.6,7184000,2046.0
Tanzania,Africa,1990,57.2,25480000,850.8
Tanzania,Africa,1991,56.8,26330000,844.6
Tanzania,Africa,1992,56.4,27230000,825.7
Tanzania,Africa,1993,55.9,28150000,808.6
Tanzania,Africa,1994,55.5,29060000,790.9
Tanzania,Africa,1995,55.1,29940000,794.0
Tanzania,Africa,1996,54.8,30780000,813.6
Tanzania,Africa,1997,54.6,31590000,789.2
Tanzania,Africa,1998,54.5,32390000,798.1
Tanzania,Africa,1999,54.5,33200000,806.1
Tanzania,Africa,2000,54.8,34040000,826.2
Tanzania,Africa,2001,55.1,34920000,857.6
Tanzania,Africa,2002,55.6,35830000,899.1
Tanzania,Africa,2003,56.2,36790000,929.9
Tanzania,Africa,2004,56.7,37790000,972.5
Tanzania,Africa,2005,57.2,38830000,1018.0
Tanzania,Africa,2006,57.9,39920000,1057.0
Tanzania,Africa,2007,58.7,41070000,1101.0
Tanzania,Africa,2008,59.7,42270000,1149.0
Tanzania,Africa,2009,60.3,43520000,1183.0
Tanzania,Africa,2010,60.9,44840000,1229.0
Tanzania,Africa,2011,61.4,46220000,1270.0
Tanzania,Africa,2012,61.6,47660000,1330.0
Tanzania,Africa,2013,62.2,49150000,1395.0
Thailand,Asia,1990,71.7,57070000,4040.0
Thailand,Asia,1991,71.7,57710000,4328.0
Thailand,Asia,1992,71.5,58230000,4617.0
Thailand,Asia,1993,71.4,58670000,4940.0
Thailand,Asia,1994,71.1,59130000,5317.0
Thailand,Asia,1995,70.9,59650000,5735.0
Thailand,Asia,1996,70.8,60260000,6001.0
Thailand,Asia,1997,70.9,60930000,5853.0
Thailand,Asia,1998,70.9,61660000,5184.0
Thailand,Asia,1999,71.1,62410000,5366.0
Thailand,Asia,2000,71.3,63160000,5578.0
Thailand,Asia,2001,71.5,63900000,5656.0
Thailand,Asia,2002,71.8,64640000,5913.0
Thailand,Asia,2003,72.0,65370000,6273.0
Thailand,Asia,2004,72.0,66060000,6620.0
Thailand,Asia,2005,72.8,66700000,6869.0
Thailand,Asia,2006,73.3,67280000,7172.0
Thailand,Asia,2007,73.7,67800000,7508.0
Thailand,Asia,2008,74.1,68270000,7652.0
Thailand,Asia,2009,74.4,68710000,7458.0
Thailand,Asia,2010,74.6,69120000,7996.0
Thailand,Asia,2011,74.7,69520000,7978.0
Thailand,Asia,2012,74.8,69890000,8451.0
Thailand,Asia,2013,74.9,70240000,8908.0
Timor-Leste,Asia,1990,59.0,743100,2258.0
Timor-Leste,Asia,1991,59.5,767300,2420.0
Timor-Leste,Asia,1992,60.1,794600,2578.0
Timor-Leste,Asia,1993,60.8,821100,2747.0
Timor-Leste,Asia,1994,61.5,841700,2946.0
Timor-Leste,Asia,1995,62.0,852800,3188.0
Timor-Leste,Asia,1996,62.5,852300,3547.0
Timor-Leste,Asia,1997,62.9,842300,3756.0
Timor-Leste,Asia,1998,63.2,829600,3750.0
Timor-Leste,Asia,1999,63.3,823400,2443.0
Timor-Leste,Asia,2000,63.6,830100,2743.0
Timor-Leste,Asia,2001,64.4,852500,3083.0
Timor-Leste,Asia,2002,65.1,888100,2726.0
Timor-Leste,Asia,2003,65.7,931300,2401.0
Timor-Leste,Asia,2004,66.4,974000,2268.0
Timor-Leste,Asia,2005,67.0,1010000,2203.0
Timor-Leste,Asia,2006,67.6,1039000,2083.0
Timor-Leste,Asia,2007,68.1,1061000,2270.0
Timor-Leste,Asia,2008,68.7,1080000,2540.0
Timor-Leste,Asia,2009,69.3,1100000,2796.0
Timor-Leste,Asia,2010,69.8,1124000,2988.0
Timor-Leste,Asia,2011,70.4,1154000,3226.0
Timor-Leste,Asia,2012,70.9,1187000,3466.0
Timor-Leste,Asia,2013,71.4,1224000,3725.0
Togo,Africa,1990,58.6,3666000,1160.0
Togo,Africa,1991,58.6,3748000,1114.0
Togo,Africa,1992,58.8,3823000,1034.0
Togo,Africa,1993,58.7,3898000,869.7
Togo,Africa,1994,58.8,3983000,1015.0
Togo,Africa,1995,58.9,4085000,1026.0
Togo,Africa,1996,59.1,4209000,1074.0
Togo,Africa,1997,59.2,4349000,982.3
Togo,Africa,1998,59.2,4500000,932.9
Togo,Africa,1999,59.1,4651000,933.2
Togo,Africa,2000,59.0,4794000,890.4
Togo,Africa,2001,58.9,4926000,871.6
Togo,Africa,2002,58.8,5051000,886.2
Togo,Africa,2003,58.8,5170000,907.2
Togo,Africa,2004,58.9,5288000,903.3
Togo,Africa,2005,59.0,5408000,888.0
Togo,Africa,2006,59.4,5530000,901.2
Togo,Africa,2007,59.7,5653000,899.1
Togo,Africa,2008,60.0,5777000,897.8
Togo,Africa,2009,60.5,5902000,909.6
Togo,Africa,2010,61.0,6028000,925.4
Togo,Africa,2011,61.7,6155000,949.3
Togo,Africa,2012,62.4,6283000,975.4
Togo,Africa,2013,63.0,6413000,1003.0
Tonga,Asia,1990,68.7,95150,3867.0
Tonga,Asia,1991,68.8,95300,4087.0
Tonga,Asia,1992,68.9,95430,4070.0
Tonga,Asia,1993,69.0,95540,4195.0
Tonga,Asia,1994,69.1,95690,4379.0
Tonga,Asia,1995,69.2,95910,4490.0
Tonga,Asia,1996,69.2,96200,4540.0
Tonga,Asia,1997,69.3,96550,4433.0
Tonga,Asia,1998,69.2,96970,4539.0
Tonga,Asia,1999,69.2,97430,4719.0
Tonga,Asia,2000,69.1,97940,4886.0
Tonga,Asia,2001,69.1,98480,5026.0
Tonga,Asia,2002,69.1,99050,5084.0
Tonga,Asia,2003,69.2,99660,5229.0
Tonga,Asia,2004,69.3,100300,5271.0
Tonga,Asia,2005,69.5,100900,5135.0
Tonga,Asia,2006,69.7,101600,4883.0
Tonga,Asia,2007,69.8,102300,4747.0
Tonga,Asia,2008,69.9,102900,4752.0
Tonga,Asia,2009,69.8,103500,4777.0
Tonga,Asia,2010,70.1,104100,4835.0
Tonga,Asia,2011,70.1,104500,4886.0
Tonga,Asia,2012,70.2,104900,4933.0
Tonga,Asia,2013,70.3,105300,4986.0
Trinidad and Tobago,Americas,1990,69.6,1215000,7114.0
Trinidad and Tobago,Americas,1991,69.7,1224000,7399.0
Trinidad and Tobago,Americas,1992,69.6,1234000,7371.0
Trinidad and Tobago,Americas,1993,69.5,1244000,7340.0
Trinidad and Tobago,Americas,1994,69.4,1253000,7706.0
Trinidad and Tobago,Americas,1995,69.5,1261000,8071.0
Trinidad and Tobago,Americas,1996,69.6,1269000,8450.0
Trinidad and Tobago,Americas,1997,69.6,1275000,8793.0
Trinidad and Tobago,Americas,1998,69.6,1281000,9270.0
Trinidad and Tobago,Americas,1999,69.4,1287000,9952.0
Trinidad and Tobago,Americas,2000,69.4,1292000,10500.0
Trinidad and Tobago,Americas,2001,69.5,1297000,11020.0
Trinidad and Tobago,Americas,2002,69.7,1302000,11460.0
Trinidad and Tobago,Americas,2003,70.0,1306000,13030.0
Trinidad and Tobago,Americas,2004,70.4,1311000,13980.0
Trinidad and Tobago,Americas,2005,70.9,1315000,15350.0
Trinidad and Tobago,Americas,2006,71.2,1320000,17330.0
Trinidad and Tobago,Americas,2007,71.3,1326000,18080.0
Trinidad and Tobago,Americas,2008,71.3,1331000,18620.0
Trinidad and Tobago,Americas,2009,71.2,1336000,17780.0
Trinidad and Tobago,Americas,2010,71.1,1341000,17720.0
Trinidad and Tobago,Americas,2011,71.1,1346000,17190.0
Trinidad and Tobago,Americas,2012,71.1,1351000,17180.0
Trinidad and Tobago,Americas,2013,71.2,1355000,17460.0
Tunisia,Africa,1990,71.9,8215000,4017.0
Tunisia,Africa,1991,72.2,8376000,4095.0
Tunisia,Africa,1992,72.5,8528000,4333.0
Tunisia,Africa,1993,72.8,8673000,4348.0
Tunisia,Africa,1994,73.1,8809000,4410.0
Tunisia,Africa,1995,73.4,8936000,4445.0
Tunisia,Africa,1996,73.8,9053000,4691.0
Tunisia,Africa,1997,74.1,9163000,4877.0
Tunisia,Africa,1998,74.5,9265000,5047.0
Tunisia,Africa,1999,74.8,9362000,5292.0
Tunisia,Africa,2000,75.0,9456000,5480.0
Tunisia,Africa,2001,75.2,9546000,5687.0
Tunisia,Africa,2002,75.4,9634000,5723.0
Tunisia,Africa,2003,75.6,9722000,5981.0
Tunisia,Africa,2004,75.8,9814000,6275.0
Tunisia,Africa,2005,76.0,9912000,6461.0
Tunisia,Africa,2006,76.2,10020000,6760.0
Tunisia,Africa,2007,76.3,10130000,7115.0
Tunisia,Africa,2008,76.5,10250000,7361.0
Tunisia,Africa,2009,76.6,10370000,7510.0
Tunisia,Africa,2010,76.8,10480000,7665.0
Tunisia,Africa,2011,76.9,10590000,7427.0
Tunisia,Africa,2012,77.0,10700000,7620.0
Tunisia,Africa,2013,77.1,10810000,7824.0
Turkey,Europe,1990,67.3,54130000,5808.0
Turkey,Europe,1991,67.6,55070000,5733.0
Turkey,Europe,1992,67.9,56010000,5946.0
Turkey,Europe,1993,68.3,56960000,6290.0
Turkey,Europe,1994,68.6,57910000,5827.0
Turkey,Europe,1995,69.0,58860000,6125.0
Turkey,Europe,1996,69.4,59820000,6432.0
Turkey,Europe,1997,69.8,60780000,6791.0
Turkey,Europe,1998,70.4,61740000,6877.0
Turkey,Europe,1999,70.3,62690000,6443.0
Turkey,Europe,2000,71.5,63630000,6803.0
Turkey,Europe,2001,72.0,64540000,6193.0
Turkey,Europe,2002,72.5,65450000,6578.0
Turkey,Europe,2003,72.9,66340000,6856.0
Turkey,Europe,2004,73.4,67240000,7357.0
Turkey,Europe,2005,73.8,68140000,7786.0
Turkey,Europe,2006,74.3,69060000,8223.0
Turkey,Europe,2007,74.7,69990000,8507.0
Turkey,Europe,2008,75.1,70920000,8457.0
Turkey,Europe,2009,75.4,71850000,7942.0
Turkey,Europe,2010,75.7,72750000,8556.0
Turkey,Europe,2011,76.0,73640000,9165.0
Turkey,Europe,2012,76.2,74510000,9287.0
Turkey,Europe,2013,76.3,75360000,9488.0
Turkmenistan,Asia,1990,63.3,3668000,5132.0
Turkmenistan,Asia,1991,63.3,3772000,4770.0
Turkmenistan,Asia,1992,63.2,3882000,3962.0
Turkmenistan,Asia,1993,63.1,3992000,3934.0
Turkmenistan,Asia,1994,62.9,4096000,3185.0
Turkmenistan,Asia,1995,62.7,4188000,2895.0
Turkmenistan,Asia,1996,62.7,4268000,3029.0
Turkmenistan,Asia,1997,62.6,4336000,2631.0
Turkmenistan,Asia,1998,62.7,4395000,2764.0
Turkmenistan,Asia,1999,62.9,4449000,3160.0
Turkmenistan,Asia,2000,63.1,4501000,3290.0
Turkmenistan,Asia,2001,63.4,4552000,3361.0
Turkmenistan,Asia,2002,63.7,4600000,3359.0
Turkmenistan,Asia,2003,64.1,4648000,3523.0
Turkmenistan,Asia,2004,64.4,4697000,3968.0
Turkmenistan,Asia,2005,64.8,4748000,4247.0
Turkmenistan,Asia,2006,65.1,4802000,4639.0
Turkmenistan,Asia,2007,65.5,4859000,5070.0
Turkmenistan,Asia,2008,65.9,4918000,5726.0
Turkmenistan,Asia,2009,66.3,4980000,5982.0
Turkmenistan,Asia,2010,66.6,5042000,6427.0
Turkmenistan,Asia,2011,67.0,5105000,7253.0
Turkmenistan,Asia,2012,67.3,5170000,7921.0
Turkmenistan,Asia,2013,67.5,5235000,8398.0
UAE,Asia,1990,72.3,1809000,32430.0
UAE,Asia,1991,72.4,1910000,30830.0
UAE,Asia,1992,72.5,2014000,30080.0
UAE,Asia,1993,72.6,2122000,28310.0
UAE,Asia,1994,72.7,2233000,29010.0
UAE,Asia,1995,72.8,2349000,29340.0
UAE,Asia,1996,72.9,2474000,29290.0
UAE,Asia,1997,73.1,2612000,29990.0
UAE,Asia,1998,73.3,2755000,28680.0
UAE,Asia,1999,73.5,2897000,28250.0
UAE,Asia,2000,73.8,3033000,30010.0
UAE,Asia,2001,74.0,3149000,29450.0
UAE,Asia,2002,74.3,3255000,28730.0
UAE,Asia,2003,74.6,3401000,30650.0
UAE,Asia,2004,74.9,3658000,32180.0
UAE,Asia,2005,75.3,4069000,33490.0
UAE,Asia,2006,75.6,4663000,35390.0
UAE,Asia,2007,75.8,5406000,35530.0
UAE,Asia,2008,76.0,6207000,35250.0
UAE,Asia,2009,76.1,6939000,31560.0
UAE,Asia,2010,76.2,7512000,31040.0
UAE,Asia,2011,76.2,7891000,31700.0
UAE,Asia,2012,76.3,8106000,31980.0
UAE,Asia,2013,76.4,8208000,32020.0
UK,Europe,1990,75.7,57210000,23120.0
UK,Europe,1991,76.0,57370000,22740.0
UK,Europe,1992,76.3,57530000,22710.0
UK,Europe,1993,76.5,57680000,23170.0
UK,Europe,1994,76.7,57840000,24120.0
UK,Europe,1995,76.8,58000000,24720.0
UK,Europe,1996,76.9,58160000,25330.0
UK,Europe,1997,77.2,58320000,26070.0
UK,Europe,1998,77.4,58490000,26770.0
UK,Europe,1999,77.6,58670000,27470.0
UK,Europe,2000,77.8,58870000,28640.0
UK,Europe,2001,78.0,59100000,28980.0
UK,Europe,2002,78.2,59340000,29480.0
UK,Europe,2003,78.5,59600000,30200.0
UK,Europe,2004,78.8,59890000,31100.0
UK,Europe,2005,79.1,60200000,31580.0
UK,Europe,2006,79.3,60540000,32210.0
UK,Europe,2007,79.4,60900000,33170.0
UK,Europe,2008,79.5,61270000,32620.0
UK,Europe,2009,79.7,61650000,31130.0
UK,Europe,2010,80.0,62040000,31450.0
UK,Europe,2011,80.4,62420000,31500.0
UK,Europe,2012,80.8,62800000,31300.0
UK,Europe,2013,81.0,63180000,31260.0
USA,Americas,1990,75.4,253300000,33710.0
USA,Americas,1991,75.6,255800000,33080.0
USA,Americas,1992,75.8,258300000,33590.0
USA,Americas,1993,75.7,260800000,33910.0
USA,Americas,1994,75.8,263500000,34730.0
USA,Americas,1995,75.9,266300000,35050.0
USA,Americas,1996,76.3,269400000,35810.0
USA,Americas,1997,76.8,272600000,36850.0
USA,Americas,1998,77.0,276000000,37810.0
USA,Americas,1999,77.1,279300000,38910.0
USA,Americas,2000,77.1,282500000,39760.0
USA,Americas,2001,77.1,285500000,39470.0
USA,Americas,2002,77.2,288500000,39540.0
USA,Americas,2003,77.3,291300000,40040.0
USA,Americas,2004,77.6,294100000,40960.0
USA,Americas,2005,77.7,296800000,41670.0
USA,Americas,2006,77.8,299600000,42380.0
USA,Americas,2007,78.1,302300000,42760.0
USA,Americas,2008,78.2,305000000,42230.0
USA,Americas,2009,78.3,307700000,40580.0
USA,Americas,2010,78.5,310400000,41230.0
USA,Americas,2011,78.7,313100000,41680.0
USA,Americas,2012,78.8,315800000,42300.0
USA,Americas,2013,78.9,318500000,42720.0
Uganda,Africa,1990,51.7,17700000,661.3
Uganda,Africa,1991,50.9,18310000,646.1
Uganda,Africa,1992,50.2,18940000,644.2
Uganda,Africa,1993,49.6,19560000,674.2
Uganda,Africa,1994,49.1,20190000,693.0
Uganda,Africa,1995,48.8,20830000,755.2
Uganda,Africa,1996,48.6,21470000,799.0
Uganda,Africa,1997,48.6,22120000,816.6
Uganda,Africa,1998,49.0,22790000,830.7
Uganda,Africa,1999,49.4,23480000,865.8
Uganda,Africa,2000,50.0,24210000,881.2
Uganda,Africa,2001,50.8,24980000,896.5
Uganda,Africa,2002,51.5,25790000,927.7
Uganda,Africa,2003,52.4,26640000,937.6
Uganda,Africa,2004,53.3,27520000,959.7
Uganda,Africa,2005,54.5,28430000,991.0
Uganda,Africa,2006,55.9,29370000,1050.0
Uganda,Africa,2007,56.6,30340000,1104.0
Uganda,Africa,2008,57.2,31340000,1151.0
Uganda,Africa,2009,57.9,32370000,1193.0
Uganda,Africa,2010,58.4,33420000,1219.0
Uganda,Africa,2011,58.8,34510000,1260.0
Uganda,Africa,2012,59.3,35620000,1251.0
Uganda,Africa,2013,59.8,36760000,1270.0
Ukraine,Europe,1990,69.9,51640000,8123.0
Ukraine,Europe,1991,69.4,51670000,7401.0
Ukraine,Europe,1992,68.8,51640000,6650.0
Ukraine,Europe,1993,68.0,51550000,5704.0
Ukraine,Europe,1994,67.3,51380000,4419.0
Ukraine,Europe,1995,66.8,51120000,3910.0
Ukraine,Europe,1996,66.8,50770000,3549.0
Ukraine,Europe,1997,67.1,50340000,3472.0
Ukraine,Europe,1998,67.5,49860000,3436.0
Ukraine,Europe,1999,67.6,49370000,3460.0
Ukraine,Europe,2000,67.5,48890000,3700.0
Ukraine,Europe,2001,67.5,48450000,4082.0
Ukraine,Europe,2002,67.4,48030000,4335.0
Ukraine,Europe,2003,67.4,47640000,4781.0
Ukraine,Europe,2004,67.3,47280000,5400.0
Ukraine,Europe,2005,67.2,46920000,5583.0
Ukraine,Europe,2006,67.3,46590000,6041.0
Ukraine,Europe,2007,67.6,46280000,6540.0
Ukraine,Europe,2008,68.2,45990000,6730.0
Ukraine,Europe,2009,69.3,45720000,5763.0
Ukraine,Europe,2010,70.4,45450000,6022.0
Ukraine,Europe,2011,71.2,45190000,6360.0
Ukraine,Europe,2012,71.5,44940000,6390.0
Ukraine,Europe,2013,71.7,44700000,6422.0
Uruguay,Americas,1990,72.9,3109000,7466.0
Uruguay,Americas,1991,73.2,3131000,7629.0
Uruguay,Americas,1992,73.4,3154000,8137.0
Uruguay,Americas,1993,73.4,3177000,8332.0
Uruguay,Americas,1994,73.4,3200000,8728.0
Uruguay,Americas,1995,73.5,3223000,8495.0
Uruguay,Americas,1996,73.6,3246000,8857.0
Uruguay,Americas,1997,73.8,3269000,9230.0
Uruguay,Americas,1998,74.1,3290000,9590.0
Uruguay,Americas,1999,74.3,3307000,9267.0
Uruguay,Americas,2000,74.6,3319000,9092.0
Uruguay,Americas,2001,74.9,3325000,8732.0
Uruguay,Americas,2002,75.0,3325000,7727.0
Uruguay,Americas,2003,75.0,3323000,7854.0
Uruguay,Americas,2004,75.2,3321000,8735.0
Uruguay,Americas,2005,75.4,3323000,9266.0
Uruguay,Americas,2006,75.5,3327000,9620.0
Uruguay,Americas,2007,75.7,3336000,10220.0
Uruguay,Americas,2008,76.0,3346000,10920.0
Uruguay,Americas,2009,76.3,3357000,11150.0
Uruguay,Americas,2010,76.5,3369000,12100.0
Uruguay,Americas,2011,76.6,3380000,12740.0
Uruguay,Americas,2012,76.7,3391000,13180.0
Uruguay,Americas,2013,76.9,3403000,13630.0
Uzbekistan,Asia,1990,67.7,20520000,1993.0
Uzbekistan,Asia,1991,67.5,21010000,1935.0
Uzbekistan,Asia,1992,67.3,21500000,1683.0
Uzbekistan,Asia,1993,67.0,21990000,1611.0
Uzbekistan,Asia,1994,66.7,22470000,1500.0
Uzbekistan,Asia,1995,66.5,22920000,1461.0
Uzbekistan,Asia,1996,66.4,23350000,1462.0
Uzbekistan,Asia,1997,66.5,23750000,1513.0
Uzbekistan,Asia,1998,66.8,24130000,1555.0
Uzbekistan,Asia,1999,67.1,24470000,1598.0
Uzbekistan,Asia,2000,67.4,24780000,1635.0
Uzbekistan,Asia,2001,67.7,25040000,1682.0
Uzbekistan,Asia,2002,67.8,25280000,1724.0
Uzbekistan,Asia,2003,68.0,25490000,1771.0
Uzbekistan,Asia,2004,68.1,25710000,1877.0
Uzbekistan,Asia,2005,68.1,25950000,1975.0
Uzbekistan,Asia,2006,68.3,26210000,2095.0
Uzbekistan,Asia,2007,68.5,26500000,2260.0
Uzbekistan,Asia,2008,68.7,26810000,2429.0
Uzbekistan,Asia,2009,68.9,27130000,2584.0
Uzbekistan,Asia,2010,69.1,27440000,2754.0
Uzbekistan,Asia,2011,69.3,27760000,2921.0
Uzbekistan,Asia,2012,69.5,28080000,3117.0
Uzbekistan,Asia,2013,69.7,28400000,3296.0
Vanuatu,Asia,1990,62.6,146600,3282.0
Vanuatu,Asia,1991,62.6,150800,3575.0
Vanuatu,Asia,1992,62.6,155300,3443.0
Vanuatu,Asia,1993,62.6,159900,3492.0
Vanuatu,Asia,1994,62.8,164300,3482.0
Vanuatu,Asia,1995,62.8,168300,3556.0
Vanuatu,Asia,1996,62.9,171800,3730.0
Vanuatu,Asia,1997,62.1,174900,3840.0
Vanuatu,Asia,1998,63.0,177900,3936.0
Vanuatu,Asia,1999,62.6,181200,3741.0
Vanuatu,Asia,2000,63.0,185100,3762.0
Vanuatu,Asia,2001,63.0,189500,3575.0
Vanuatu,Asia,2002,63.0,194600,3234.0
Vanuatu,Asia,2003,63.0,200000,3251.0
Vanuatu,Asia,2004,63.1,205600,3341.0
Vanuatu,Asia,2005,63.1,211200,3477.0
Vanuatu,Asia,2006,63.3,216800,3687.0
Vanuatu,Asia,2007,63.4,222400,3791.0
Vanuatu,Asia,2008,63.6,228000,3945.0
Vanuatu,Asia,2009,63.8,233800,3985.0
Vanuatu,Asia,2010,64.0,239700,3959.0
Vanuatu,Asia,2011,64.2,245600,3926.0
Vanuatu,Asia,2012,64.4,251700,3941.0
Vanuatu,Asia,2013,64.6,257800,4017.0
Venezuela,Americas,1990,72.7,19690000,9701.0
Venezuela,Americas,1991,72.8,20160000,10240.0
Venezuela,Americas,1992,72.9,20640000,10730.0
Venezuela,Americas,1993,72.9,21100000,10530.0
Venezuela,Americas,1994,72.8,21570000,9912.0
Venezuela,Americas,1995,73.1,22030000,9935.0
Venezuela,Americas,1996,73.6,22500000,9726.0
Venezuela,Americas,1997,74.1,22960000,10170.0
Venezuela,Americas,1998,74.3,23420000,10010.0
Venezuela,Americas,1999,74.0,23890000,9245.0
Venezuela,Americas,2000,74.3,24350000,9434.0
Venezuela,Americas,2001,74.3,24810000,9605.0
Venezuela,Americas,2002,74.3,25270000,8605.0
Venezuela,Americas,2003,74.2,25740000,7811.0
Venezuela,Americas,2004,74.6,26200000,9121.0
Venezuela,Americas,2005,75.0,26660000,9876.0
Venezuela,Americas,2006,74.8,27130000,10710.0
Venezuela,Americas,2007,74.6,27590000,11450.0
Venezuela,Americas,2008,74.4,28060000,11860.0
Venezuela,Americas,2009,74.5,28520000,11300.0
Venezuela,Americas,2010,74.7,28980000,10960.0
Venezuela,Americas,2011,75.0,29440000,11240.0
Venezuela,Americas,2012,75.2,29890000,11690.0
Venezuela,Americas,2013,75.4,30340000,11510.0
Vietnam,Asia,1990,69.1,67100000,893.9
Vietnam,Asia,1991,69.5,68540000,927.1
Vietnam,Asia,1992,69.8,69990000,989.0
Vietnam,Asia,1993,70.1,71420000,1049.0
Vietnam,Asia,1994,70.5,72770000,1122.0
Vietnam,Asia,1995,70.8,74010000,1208.0
Vietnam,Asia,1996,71.1,75120000,1300.0
Vietnam,Asia,1997,71.4,76110000,1386.0
Vietnam,Asia,1998,71.9,77020000,1446.0
Vietnam,Asia,1999,72.2,77890000,1496.0
Vietnam,Asia,2000,72.6,78760000,1578.0
Vietnam,Asia,2001,73.1,79630000,1667.0
Vietnam,Asia,2002,73.5,80500000,1764.0
Vietnam,Asia,2003,73.9,81380000,1872.0
Vietnam,Asia,2004,74.3,82260000,1997.0
Vietnam,Asia,2005,74.6,83160000,2142.0
Vietnam,Asia,2006,75.0,84080000,2289.0
Vietnam,Asia,2007,75.2,85010000,2454.0
Vietnam,Asia,2008,75.4,85950000,2578.0
Vietnam,Asia,2009,75.6,86900000,2683.0
Vietnam,Asia,2010,75.8,87850000,2831.0
Vietnam,Asia,2011,76.0,88790000,2962.0
Vietnam,Asia,2012,76.2,89730000,3074.0
Vietnam,Asia,2013,76.3,90660000,3196.0
Yemen,Asia,1990,60.1,11950000,1923.0
Yemen,Asia,1991,60.4,12540000,1859.0
Yemen,Asia,1992,60.8,13190000,1879.0
Yemen,Asia,1993,61.0,13870000,1862.0
Yemen,Asia,1994,61.2,14530000,1835.0
Yemen,Asia,1995,61.7,15150000,1971.0
Yemen,Asia,1996,61.9,15710000,2023.0
Yemen,Asia,1997,62.3,16230000,2117.0
Yemen,Asia,1998,62.7,16720000,2150.0
Yemen,Asia,1999,63.1,17210000,2159.0
Yemen,Asia,2000,63.5,17720000,2217.0
Yemen,Asia,2001,63.8,18270000,2225.0
Yemen,Asia,2002,64.1,18830000,2235.0
Yemen,Asia,2003,64.5,19420000,2240.0
Yemen,Asia,2004,64.7,20030000,2251.0
Yemen,Asia,2005,65.0,20650000,2276.0
Yemen,Asia,2006,65.4,21290000,2278.0
Yemen,Asia,2007,65.5,21950000,2283.0
Yemen,Asia,2008,65.9,22630000,2296.0
Yemen,Asia,2009,66.2,23330000,2313.0
Yemen,Asia,2010,66.5,24050000,2419.0
Yemen,Asia,2011,66.5,24800000,2102.0
Yemen,Asia,2012,66.7,25570000,2044.0
Yemen,Asia,2013,67.0,26360000,2071.0
Zambia,Africa,1990,51.0,7860000,1300.0
Zambia,Africa,1991,50.0,8068000,1265.0
Zambia,Africa,1992,49.1,8272000,1211.0
Zambia,Africa,1993,48.4,8478000,1261.0
Zambia,Africa,1994,47.8,8693000,1068.0
Zambia,Africa,1995,47.3,8919000,1018.0
Zambia,Africa,1996,46.8,9162000,1061.0
Zambia,Africa,1997,46.4,9418000,1071.0
Zambia,Africa,1998,46.1,9682000,1027.0
Zambia,Africa,1999,45.9,9945000,1026.0
Zambia,Africa,2000,45.7,10200000,1036.0
Zambia,Africa,2001,45.8,10450000,1060.0
Zambia,Africa,2002,46.0,10690000,1072.0
Zambia,Africa,2003,46.4,10940000,1105.0
Zambia,Africa,2004,47.1,11190000,1141.0
Zambia,Africa,2005,47.9,11460000,1175.0
Zambia,Africa,2006,48.8,11750000,1219.0
Zambia,Africa,2007,49.9,12060000,1263.0
Zambia,Africa,2008,52.0,12380000,1303.0
Zambia,Africa,2009,53.5,12720000,1353.0
Zambia,Africa,2010,54.1,13090000,1420.0
Zambia,Africa,2011,54.6,13470000,1481.0
Zambia,Africa,2012,55.6,13880000,1551.0
Zambia,Africa,2013,56.7,14310000,1632.0
Zimbabwe,Africa,1990,63.3,10470000,761.5
Zimbabwe,Africa,1991,62.7,10750000,782.1
Zimbabwe,Africa,1992,61.9,11010000,693.4
Zimbabwe,Africa,1993,60.8,11240000,686.7
Zimbabwe,Africa,1994,59.2,11470000,720.0
Zimbabwe,Africa,1995,57.7,11680000,717.4
Zimbabwe,Africa,1996,56.2,11890000,781.5
Zimbabwe,Africa,1997,54.8,12090000,792.4
Zimbabwe,Africa,1998,53.5,12260000,806.3
Zimbabwe,Africa,1999,52.2,12410000,792.8
Zimbabwe,Africa,2000,50.8,12510000,745.8
Zimbabwe,Africa,2001,49.8,12580000,720.0
Zimbabwe,Africa,2002,48.9,12610000,672.0
Zimbabwe,Africa,2003,48.3,12610000,598.2
Zimbabwe,Africa,2004,47.8,12600000,571.7
Zimbabwe,Africa,2005,47.7,12570000,538.0
Zimbabwe,Africa,2006,47.8,12530000,520.2
Zimbabwe,Africa,2007,48.4,12480000,499.7
Zimbabwe,Africa,2008,49.0,12450000,408.1
Zimbabwe,Africa,2009,49.6,12470000,441.1
Zimbabwe,Africa,2010,50.4,12570000,479.8
Zimbabwe,Africa,2011,51.9,12750000,526.3
Zimbabwe,Africa,2012,54.1,13010000,545.3
Zimbabwe,Africa,2013,56.0,13330000,566.2
